fog_id,time,required_rate,required_sinr
4,131,94,11
4,131,20,11
4,131,78,14
4,131,92,20
4,131,82,15
4,131,70,17
4,131,34,13
4,131,69,13
4,131,48,11
4,141,43,10
4,141,53,11
4,141,65,13
4,141,98,10
4,141,76,20
4,141,100,11
4,141,49,11
4,141,54,20
4,141,82,10
4,141,33,17
4,141,45,17
4,141,27,17
4,141,31,16
4,141,24,17
4,141,75,12
4,141,24,12
4,141,15,15
4,141,90,17
4,141,80,11
4,141,62,10
4,141,27,20
4,141,76,18
4,141,46,15
4,141,84,17
4,141,100,12
4,141,16,10
4,141,18,19
4,141,29,10
4,141,56,19
4,141,93,18
4,141,70,10
4,141,54,10
4,141,12,16
4,141,78,19
4,141,31,17
4,141,30,16
4,141,83,20
4,141,78,16
4,141,17,15
4,141,87,15
4,141,56,18
4,141,39,20
4,141,84,13
4,141,40,19
4,141,82,10
4,141,32,11
4,141,11,10
4,141,97,15
4,141,16,10
4,141,76,12
4,141,80,16
4,141,93,11
4,141,23,13
4,141,55,18
4,141,50,19
4,141,57,13
4,141,66,14
4,141,30,18
4,141,60,17
4,141,99,11
4,141,92,15
4,141,70,11
4,141,16,11
4,141,16,15
4,141,97,11
4,141,60,16
4,141,28,10
4,141,67,11
4,141,46,18
4,141,25,15
4,141,56,11
4,141,21,15
4,141,80,11
4,141,18,12
4,141,30,19
4,141,43,17
4,141,70,20
4,141,15,15
4,141,22,13
4,141,37,13
4,141,58,12
4,141,17,14
4,141,64,12
4,141,33,15
4,141,37,18
4,141,74,14
4,141,60,13
4,141,92,10
4,141,83,18
4,141,26,17
4,141,37,14
4,141,74,12
4,141,39,17
4,141,97,15
4,141,98,12
4,141,16,10
4,141,78,17
4,141,45,11
4,141,93,13
4,151,23,10
4,151,55,11
4,151,78,18
4,151,17,19
4,151,18,11
4,151,57,18
4,151,89,16
4,151,66,18
4,151,43,17
4,151,37,16
4,151,61,14
4,151,24,12
4,151,50,15
4,151,82,20
4,151,32,16
4,151,46,11
4,151,66,19
4,151,18,11
4,151,83,19
4,151,66,11
4,151,23,15
4,151,63,10
4,151,31,14
4,151,12,13
4,151,81,14
4,151,18,18
4,151,82,14
4,151,70,15
4,151,93,12
4,151,62,16
4,151,10,18
4,151,16,17
4,151,27,14
4,151,63,19
4,151,80,19
4,151,76,11
4,151,92,15
4,151,18,15
4,151,63,15
4,151,13,15
4,151,11,19
4,151,54,15
4,151,72,19
4,151,81,14
4,151,24,16
4,151,71,16
4,151,36,18
4,151,93,10
4,151,70,17
4,151,52,13
4,151,83,13
4,151,68,18
4,151,81,19
4,151,93,13
4,151,69,11
4,151,41,19
4,151,65,19
4,151,60,11
4,151,81,19
4,151,20,14
4,151,85,20
4,151,78,19
4,151,80,14
4,151,90,20
4,151,79,10
4,151,85,14
4,151,74,11
4,151,55,15
4,151,17,18
4,151,51,11
4,151,72,18
4,151,17,17
4,151,95,19
4,151,93,19
4,151,92,16
4,151,71,17
4,151,72,10
4,151,72,14
4,151,99,19
4,151,69,18
4,151,100,10
4,151,54,15
4,151,12,10
4,151,50,14
4,151,17,19
4,151,69,13
4,151,87,15
4,151,75,16
4,151,78,16
4,151,49,17
4,151,51,18
4,151,51,18
4,151,48,11
4,151,23,16
4,151,71,12
4,161,36,11
4,161,76,17
4,161,27,10
4,161,54,17
4,161,15,12
4,161,52,11
4,161,31,17
4,161,83,14
4,161,18,18
4,161,81,14
4,161,83,12
4,161,78,13
4,161,46,19
4,161,54,13
4,161,28,13
4,161,61,17
4,161,43,11
4,161,99,18
4,161,89,11
4,161,78,10
4,161,76,17
4,161,40,18
4,161,30,12
4,161,75,20
4,161,24,16
4,161,70,16
4,161,30,17
4,161,68,20
4,161,30,20
4,161,19,19
4,161,32,11
4,161,23,12
4,161,29,10
4,161,82,11
4,161,29,14
4,161,70,10
4,161,35,10
4,161,51,12
4,161,34,11
4,161,63,20
4,161,80,18
4,161,10,13
4,161,24,13
4,161,80,16
4,161,99,10
4,161,71,16
4,161,72,14
4,161,60,19
4,161,56,16
4,161,79,19
4,161,63,13
4,161,58,11
4,161,62,19
4,161,30,16
4,161,51,10
4,161,92,18
4,161,99,12
4,161,87,18
4,161,65,13
4,161,30,10
4,161,85,20
4,161,63,13
4,161,73,19
4,161,29,13
4,161,69,12
4,161,77,16
4,161,16,16
4,161,12,13
4,161,96,11
4,161,61,18
4,161,98,20
4,161,65,17
4,161,100,13
4,161,43,19
4,161,74,19
4,161,53,12
4,161,94,16
4,161,31,14
4,161,22,11
4,161,77,16
4,161,62,10
4,161,28,10
4,161,38,13
4,161,22,20
4,161,24,11
4,161,99,20
4,161,33,10
4,161,81,16
4,161,90,18
4,161,88,11
4,161,86,11
4,161,54,11
4,161,65,18
4,161,99,17
4,161,15,12
4,161,85,13
4,171,24,10
4,171,90,18
4,171,55,15
4,171,77,17
4,171,13,14
4,171,36,12
4,171,58,18
4,171,16,16
4,171,35,15
4,171,59,16
4,171,25,11
4,171,33,11
4,171,14,20
4,171,94,12
4,171,23,18
4,171,66,14
4,171,71,14
4,171,36,10
4,171,28,15
4,171,12,11
4,171,97,19
4,171,38,19
4,171,90,12
4,171,89,14
4,171,71,10
4,171,39,15
4,171,85,18
4,171,65,10
4,171,61,10
4,171,69,15
4,171,83,15
4,171,11,19
4,171,53,20
4,171,99,14
4,171,69,16
4,171,67,15
4,171,16,12
4,171,22,14
4,171,84,18
4,171,90,10
4,171,29,15
4,171,56,17
4,171,19,10
4,171,42,18
4,171,39,12
4,171,95,13
4,171,98,16
4,171,49,12
4,171,19,12
4,171,82,10
4,171,54,12
4,171,43,14
4,171,22,18
4,171,23,16
4,171,62,18
4,171,83,17
4,171,71,11
4,171,70,20
4,171,65,14
4,171,73,20
4,171,47,16
4,171,100,20
4,171,51,17
4,171,21,12
4,171,41,18
4,171,91,20
4,171,76,17
4,171,60,13
4,171,24,17
4,171,87,18
4,171,47,18
4,171,55,20
4,171,10,14
4,171,10,11
4,171,63,19
4,171,79,16
4,171,84,17
4,171,56,20
4,171,10,11
4,171,58,20
4,171,82,12
4,171,12,16
4,171,34,10
4,171,92,19
4,171,97,15
4,171,95,15
4,171,36,13
4,171,15,20
4,171,40,10
4,171,37,12
4,171,11,12
4,171,21,18
4,171,67,15
4,171,58,20
4,181,64,16
4,181,77,14
4,181,31,11
4,181,47,18
4,181,86,10
4,181,28,19
4,181,70,10
4,181,83,19
4,181,71,20
4,181,33,13
4,181,87,19
4,181,18,19
4,181,30,16
4,181,70,16
4,181,82,14
4,181,67,16
4,181,80,16
4,181,52,10
4,181,20,16
4,181,100,19
4,181,70,12
4,181,93,17
4,181,38,10
4,181,54,15
4,181,83,15
4,181,91,14
4,181,23,17
4,181,70,16
4,181,24,12
4,181,49,20
4,181,32,14
4,181,42,10
4,181,87,11
4,181,84,10
4,181,13,20
4,181,69,11
4,181,67,18
4,181,100,10
4,181,92,11
4,181,95,10
4,181,26,11
4,181,77,18
4,181,28,13
4,181,18,17
4,181,60,11
4,181,48,12
4,181,49,17
4,181,22,15
4,181,63,20
4,181,19,20
4,181,33,16
4,181,86,15
4,181,73,14
4,181,40,17
4,181,74,18
4,181,18,20
4,181,47,17
4,181,39,12
4,181,26,14
4,181,74,20
4,181,67,20
4,181,59,15
4,181,99,12
4,181,96,20
4,181,62,15
4,181,30,10
4,181,95,17
4,181,48,10
4,181,45,12
4,181,57,14
4,181,17,18
4,181,67,19
4,181,96,15
4,181,82,12
4,181,54,12
4,181,15,12
4,181,38,10
4,181,91,16
4,181,46,19
4,181,87,15
4,181,25,17
4,181,82,13
4,181,83,19
4,181,94,12
4,181,91,18
4,181,85,16
4,181,43,20
4,181,24,12
4,181,23,14
4,181,90,18
4,181,77,17
4,181,21,14
4,181,67,15
4,181,97,13
4,181,59,17
4,181,21,11
4,181,46,19
4,181,57,16
4,181,96,12
4,191,56,12
4,191,35,14
4,191,97,16
4,191,85,10
4,191,38,15
4,191,47,20
4,191,15,13
4,191,58,10
4,191,77,11
4,191,73,11
4,191,54,17
4,191,39,17
4,191,78,16
4,191,22,19
4,191,39,17
4,191,95,15
4,191,86,14
4,191,56,17
4,191,91,18
4,191,16,11
4,191,43,15
4,191,100,10
4,191,46,18
4,191,82,16
4,191,81,12
4,191,41,14
4,191,29,14
4,191,32,11
4,191,70,14
4,191,84,20
4,191,97,17
4,191,73,20
4,191,71,20
4,191,97,19
4,191,82,12
4,191,83,12
4,191,84,14
4,191,43,16
4,191,83,11
4,191,72,18
4,191,63,19
4,191,27,20
4,191,50,12
4,191,48,19
4,191,36,12
4,191,92,15
4,191,48,19
4,191,95,17
4,191,56,20
4,191,62,17
4,191,56,10
4,191,43,14
4,191,67,16
4,191,21,13
4,191,67,17
4,191,21,16
4,191,31,14
4,191,51,15
4,191,18,14
4,191,80,13
4,191,25,17
4,191,92,14
4,191,100,10
4,191,89,20
4,191,90,18
4,191,63,20
4,191,63,11
4,191,32,20
4,191,27,17
4,191,32,19
4,191,35,17
4,191,35,11
4,191,70,13
4,191,100,16
4,191,14,17
4,191,70,18
4,191,13,13
4,191,51,10
4,191,20,14
4,191,56,15
4,191,100,14
4,191,16,13
4,191,63,16
4,191,69,12
4,191,17,13
4,191,19,18
4,191,40,17
4,191,41,16
4,191,85,14
4,191,94,14
4,191,100,17
4,191,62,16
4,191,11,17
4,191,51,13
4,191,29,15
4,191,53,11
4,191,14,10
4,191,21,11
4,191,41,13
4,201,22,16
4,201,73,13
4,201,97,18
4,201,48,18
4,201,88,15
4,201,44,18
4,201,75,15
4,201,21,12
4,201,78,12
4,201,43,18
4,201,91,12
4,201,20,14
4,201,62,10
4,201,21,18
4,201,34,12
4,201,41,17
4,201,86,14
4,201,59,19
4,201,12,16
4,201,23,14
4,201,62,15
4,201,47,18
4,201,62,13
4,201,99,18
4,201,57,14
4,201,95,15
4,201,34,14
4,201,73,12
4,201,74,13
4,201,15,11
4,201,44,14
4,201,48,14
4,201,75,11
4,201,70,14
4,201,10,20
4,201,84,11
4,201,83,13
4,201,55,10
4,201,80,19
4,201,92,12
4,201,33,14
4,201,26,16
4,201,84,10
4,201,77,15
4,201,19,16
4,201,86,10
4,201,40,16
4,201,83,11
4,201,64,10
4,201,25,14
4,201,63,20
4,201,93,11
4,201,67,15
4,201,22,12
4,201,36,18
4,201,79,17
4,201,66,16
4,201,54,17
4,201,48,10
4,201,94,16
4,201,95,19
4,201,58,17
4,201,88,19
4,201,55,11
4,201,86,19
4,201,30,19
4,201,58,18
4,201,63,18
4,201,57,14
4,201,94,20
4,201,58,12
4,201,18,18
4,201,89,19
4,201,59,18
4,201,59,11
4,201,96,11
4,201,60,11
4,201,61,20
4,201,44,16
4,201,79,20
4,201,65,10
4,201,26,18
4,201,21,11
4,201,84,13
4,201,59,15
4,201,77,13
4,201,80,19
4,201,13,14
4,201,10,10
4,201,35,11
4,201,29,16
4,201,67,13
4,201,46,17
4,201,37,16
4,201,70,17
4,201,95,12
4,201,30,10
4,211,18,20
4,211,43,18
4,211,31,17
4,211,79,15
4,211,31,11
4,211,64,20
4,211,94,10
4,211,23,13
4,211,10,17
4,211,59,16
4,211,47,20
4,211,36,13
4,211,18,10
4,211,76,12
4,211,22,20
4,211,79,20
4,211,97,11
4,211,93,16
4,211,75,10
4,211,81,18
4,211,69,20
4,211,50,15
4,211,72,13
4,211,100,18
4,211,47,16
4,211,22,11
4,211,93,10
4,211,75,18
4,211,35,15
4,211,11,15
4,211,45,16
4,211,100,13
4,211,16,14
4,211,76,18
4,211,51,15
4,211,80,20
4,211,32,10
4,211,73,18
4,211,73,11
4,211,57,15
4,211,20,13
4,211,44,20
4,211,18,19
4,211,40,19
4,211,73,17
4,211,91,10
4,211,82,15
4,211,49,10
4,211,84,16
4,211,62,13
4,211,96,17
4,211,10,18
4,211,37,14
4,211,67,20
4,211,55,18
4,211,89,14
4,211,77,14
4,211,88,14
4,211,72,13
4,211,22,16
4,211,25,10
4,211,33,14
4,211,47,12
4,211,62,20
4,211,71,13
4,211,24,11
4,211,48,14
4,211,26,19
4,211,76,18
4,211,79,14
4,211,91,10
4,211,76,11
4,211,89,13
4,211,80,17
4,211,98,18
4,211,72,20
4,211,58,18
4,211,92,13
4,211,95,16
4,211,23,11
4,211,28,19
4,211,48,15
4,211,68,12
4,211,41,14
4,211,75,14
4,211,36,20
4,211,11,17
4,211,58,19
4,211,63,13
4,211,28,17
4,211,33,11
4,211,82,16
4,211,28,13
4,211,33,13
4,211,22,10
4,211,21,10
4,211,36,17
4,211,38,14
4,211,59,15
4,211,26,19
4,221,98,10
4,221,35,14
4,221,70,19
4,221,28,15
4,221,21,10
4,221,98,20
4,221,37,13
4,221,90,19
4,221,41,12
4,221,41,13
4,221,22,20
4,221,17,19
4,221,23,15
4,221,42,19
4,221,61,19
4,221,87,17
4,221,35,20
4,221,55,17
4,221,59,11
4,221,28,10
4,221,49,11
4,221,85,13
4,221,88,15
4,221,37,13
4,221,91,17
4,221,68,15
4,221,64,14
4,221,59,18
4,221,77,13
4,221,31,11
4,221,39,16
4,221,14,10
4,221,10,20
4,221,41,12
4,221,42,17
4,221,63,11
4,221,50,17
4,221,32,10
4,221,69,15
4,221,12,14
4,221,45,20
4,221,37,19
4,221,24,16
4,221,39,12
4,221,29,15
4,221,33,19
4,221,74,20
4,221,26,12
4,221,25,14
4,221,31,16
4,221,86,10
4,221,27,14
4,221,97,16
4,221,28,19
4,221,100,11
4,221,12,15
4,221,59,13
4,221,88,20
4,221,22,10
4,221,20,18
4,221,100,13
4,221,15,15
4,221,61,14
4,221,68,18
4,221,18,13
4,221,36,13
4,221,84,12
4,221,38,13
4,221,58,17
4,221,54,16
4,221,51,17
4,221,57,15
4,221,18,19
4,221,15,16
4,221,56,14
4,221,98,19
4,221,25,10
4,221,71,11
4,221,78,18
4,221,97,13
4,221,26,20
4,221,31,13
4,221,54,19
4,221,99,20
4,221,27,12
4,221,25,10
4,221,58,17
4,221,24,18
4,221,37,18
4,221,20,17
4,221,69,13
4,221,99,13
4,221,80,14
4,221,78,11
4,221,85,13
4,221,28,13
4,221,21,13
4,221,46,16
4,221,91,10
4,221,37,13
4,231,26,11
4,231,70,11
4,231,24,12
4,231,26,17
4,231,18,11
4,231,96,15
4,231,61,16
4,231,23,17
4,231,76,13
4,231,73,12
4,231,76,12
4,231,47,16
4,231,55,11
4,231,25,17
4,231,53,19
4,231,22,16
4,231,71,18
4,231,78,20
4,231,41,18
4,231,89,13
4,231,65,13
4,231,81,20
4,231,75,15
4,231,35,20
4,231,17,19
4,231,22,10
4,231,50,18
4,231,100,14
4,231,38,20
4,231,71,12
4,231,51,15
4,231,14,15
4,231,48,14
4,231,70,18
4,231,48,10
4,231,42,10
4,231,51,12
4,231,44,14
4,231,21,19
4,231,83,10
4,231,47,12
4,231,37,18
4,231,85,17
4,231,36,18
4,231,13,17
4,231,93,18
4,231,11,20
4,231,19,13
4,231,35,10
4,231,85,12
4,231,27,13
4,231,39,10
4,231,91,17
4,231,85,15
4,231,64,16
4,231,31,13
4,231,50,20
4,231,66,18
4,231,50,18
4,231,13,12
4,231,64,20
4,231,22,10
4,231,98,13
4,231,77,12
4,231,63,19
4,231,87,18
4,231,35,18
4,231,37,10
4,231,43,19
4,231,49,12
4,231,77,11
4,231,48,18
4,231,76,17
4,231,63,17
4,231,25,19
4,231,69,18
4,231,21,11
4,231,30,19
4,231,98,14
4,231,29,13
4,231,18,12
4,231,20,16
4,231,36,16
4,231,100,20
4,231,27,11
4,231,35,10
4,231,99,15
4,231,65,17
4,231,31,12
4,231,42,10
4,231,62,16
4,231,25,14
4,231,27,12
4,231,51,15
4,231,96,18
4,231,80,16
4,231,71,13
4,231,97,16
4,231,20,15
4,231,74,16
4,231,20,17
4,231,64,16
4,231,52,17
4,241,52,11
4,241,20,13
4,241,77,13
4,241,70,19
4,241,23,12
4,241,97,15
4,241,11,16
4,241,89,14
4,241,71,12
4,241,39,12
4,241,37,19
4,241,15,14
4,241,59,14
4,241,49,18
4,241,100,12
4,241,30,15
4,241,47,14
4,241,67,19
4,241,10,17
4,241,22,18
4,241,88,10
4,241,67,14
4,241,45,15
4,241,85,13
4,241,14,11
4,241,84,17
4,241,56,20
4,241,77,13
4,241,89,17
4,241,71,17
4,241,33,16
4,241,68,12
4,241,94,18
4,241,17,10
4,241,16,10
4,241,24,20
4,241,62,17
4,241,32,13
4,241,98,20
4,241,27,15
4,241,84,17
4,241,61,19
4,241,19,13
4,241,11,18
4,241,27,17
4,241,12,15
4,241,99,18
4,241,33,19
4,241,43,20
4,241,64,12
4,241,98,18
4,241,94,19
4,241,59,16
4,241,97,20
4,241,36,10
4,241,19,10
4,241,25,20
4,241,38,13
4,241,51,17
4,241,82,15
4,241,87,18
4,241,39,16
4,241,59,14
4,241,99,20
4,241,62,18
4,241,31,19
4,241,59,20
4,241,25,14
4,241,12,11
4,241,64,18
4,241,71,20
4,241,72,20
4,241,73,12
4,241,73,19
4,241,31,20
4,241,77,12
4,241,38,18
4,241,10,18
4,241,51,11
4,241,26,13
4,241,88,10
4,241,42,15
4,241,26,14
4,241,63,11
4,241,93,15
4,241,96,19
4,241,95,12
4,241,33,19
4,241,100,20
4,241,88,19
4,241,98,12
4,241,79,13
4,241,71,13
4,241,35,17
4,241,67,15
4,241,31,18
4,241,10,13
4,241,65,13
4,241,86,12
4,241,78,10
4,241,50,11
4,241,15,17
4,241,61,12
4,241,59,14
4,241,74,10
4,251,36,14
4,251,31,13
4,251,33,17
4,251,37,12
4,251,84,18
4,251,51,17
4,251,97,10
4,251,94,10
4,251,12,15
4,251,96,10
4,251,35,17
4,251,58,18
4,251,65,20
4,251,71,13
4,251,72,11
4,251,38,19
4,251,18,18
4,251,79,10
4,251,21,18
4,251,99,19
4,251,61,10
4,251,55,20
4,251,73,16
4,251,52,15
4,251,22,10
4,251,98,17
4,251,38,19
4,251,71,11
4,251,67,16
4,251,89,13
4,251,92,17
4,251,40,20
4,251,25,18
4,251,71,13
4,251,51,20
4,251,12,17
4,251,63,11
4,251,39,18
4,251,71,18
4,251,61,14
4,251,49,15
4,251,91,11
4,251,67,20
4,251,21,11
4,251,46,18
4,251,46,17
4,251,52,11
4,251,40,15
4,251,38,20
4,251,78,18
4,251,48,18
4,251,59,20
4,251,85,16
4,251,96,19
4,251,63,13
4,251,46,11
4,251,61,10
4,251,78,15
4,251,100,12
4,251,78,19
4,251,71,14
4,251,51,20
4,251,47,13
4,251,29,16
4,251,31,14
4,251,90,13
4,251,18,12
4,251,20,17
4,251,88,15
4,251,82,12
4,251,73,11
4,251,56,14
4,251,35,20
4,251,68,15
4,251,82,18
4,251,81,13
4,251,41,11
4,251,59,19
4,251,58,11
4,251,64,19
4,251,71,13
4,251,50,18
4,251,39,13
4,251,60,13
4,251,35,10
4,251,88,12
4,251,25,10
4,251,68,12
4,251,55,11
4,251,47,16
4,251,99,18
4,251,37,15
4,251,14,14
4,251,100,16
4,251,81,19
4,251,54,18
4,251,95,10
4,251,79,18
4,251,45,18
4,251,45,15
4,251,46,19
4,261,63,15
4,261,84,18
4,261,94,17
4,261,60,19
4,261,16,15
4,261,59,20
4,261,19,14
4,261,78,12
4,261,22,19
4,261,22,15
4,261,97,19
4,261,100,20
4,261,82,18
4,261,76,17
4,261,24,10
4,261,26,20
4,261,39,20
4,261,10,17
4,261,34,11
4,261,69,20
4,261,91,11
4,261,77,19
4,261,100,16
4,261,43,17
4,261,42,16
4,261,42,18
4,261,19,15
4,261,79,20
4,261,65,18
4,261,73,17
4,261,84,14
4,261,63,16
4,261,26,12
4,261,11,18
4,261,24,20
4,261,70,19
4,261,23,20
4,261,50,10
4,261,90,12
4,261,96,19
4,261,35,13
4,261,24,12
4,261,83,20
4,261,62,18
4,261,17,12
4,261,79,17
4,261,21,13
4,261,33,17
4,261,64,18
4,261,13,10
4,261,14,12
4,261,30,14
4,261,60,16
4,261,40,17
4,261,26,17
4,261,99,11
4,261,43,18
4,261,10,15
4,261,74,19
4,261,28,12
4,261,67,18
4,261,46,18
4,261,10,19
4,261,56,16
4,261,96,18
4,261,84,15
4,261,83,20
4,261,16,15
4,261,80,14
4,261,52,10
4,261,43,17
4,261,89,17
4,261,26,10
4,261,18,15
4,261,75,13
4,261,94,13
4,261,35,20
4,261,63,16
4,261,27,11
4,261,57,17
4,261,81,19
4,261,79,13
4,261,23,16
4,261,100,12
4,261,81,18
4,261,80,10
4,261,38,18
4,261,100,13
4,261,48,12
4,261,66,11
4,261,96,17
4,261,67,16
4,261,42,15
4,261,30,15
4,261,54,13
4,261,16,12
4,261,94,15
4,261,37,16
4,261,53,18
4,271,70,12
4,271,21,13
4,271,14,14
4,271,62,12
4,271,45,18
4,271,60,11
4,271,79,12
4,271,23,11
4,271,80,16
4,271,13,15
4,271,80,12
4,271,99,14
4,271,75,10
4,271,50,11
4,271,29,12
4,271,76,10
4,271,97,15
4,271,30,14
4,271,42,11
4,271,30,16
4,271,16,19
4,271,44,14
4,271,94,19
4,271,69,17
4,271,88,15
4,271,69,20
4,271,95,16
4,271,80,10
4,271,45,18
4,271,94,20
4,271,21,13
4,271,19,15
4,271,14,14
4,271,53,15
4,271,88,14
4,271,66,18
4,271,53,15
4,271,15,16
4,271,37,12
4,271,87,13
4,271,43,19
4,271,92,12
4,271,36,20
4,271,13,15
4,271,34,13
4,271,53,10
4,271,46,11
4,271,34,13
4,271,57,20
4,271,11,16
4,271,10,20
4,271,47,10
4,271,37,18
4,271,51,17
4,271,29,18
4,271,74,10
4,271,46,17
4,271,33,19
4,271,85,19
4,271,24,13
4,271,48,11
4,271,21,17
4,271,99,10
4,271,92,14
4,271,83,18
4,271,21,11
4,271,86,11
4,271,56,13
4,271,62,15
4,271,67,14
4,271,14,15
4,271,31,12
4,271,30,15
4,271,14,14
4,271,29,20
4,271,16,19
4,271,68,11
4,271,32,13
4,271,97,17
4,271,70,14
4,271,35,17
4,271,41,20
4,271,82,13
4,271,76,19
4,271,15,10
4,271,61,16
4,271,81,20
4,271,93,15
4,271,95,19
4,271,83,13
4,271,81,12
4,271,81,14
4,271,67,10
4,271,39,13
4,281,66,16
4,281,97,19
4,281,95,10
4,281,95,18
4,281,44,11
4,281,22,12
4,281,88,18
4,281,27,14
4,281,10,15
4,281,24,10
4,281,19,14
4,281,84,10
4,281,23,17
4,281,16,14
4,281,67,18
4,281,94,20
4,281,73,10
4,281,29,18
4,281,86,13
4,281,23,16
4,281,41,17
4,281,82,15
4,281,93,12
4,281,60,15
4,281,75,10
4,281,98,17
4,281,56,10
4,281,84,12
4,281,36,12
4,281,28,14
4,281,74,14
4,281,47,17
4,281,20,19
4,281,85,17
4,281,32,12
4,281,74,14
4,281,25,10
4,281,86,15
4,281,61,14
4,281,20,17
4,281,65,17
4,281,36,20
4,281,12,17
4,281,51,15
4,281,21,10
4,281,21,15
4,281,67,19
4,281,11,13
4,281,56,17
4,281,45,19
4,281,14,15
4,281,43,20
4,281,51,14
4,281,37,16
4,281,88,13
4,281,44,17
4,281,51,16
4,281,48,10
4,281,31,12
4,281,17,15
4,281,20,20
4,281,11,16
4,281,42,16
4,281,42,12
4,281,80,18
4,281,55,18
4,281,33,19
4,281,33,18
4,281,81,11
4,281,22,16
4,281,94,10
4,281,11,17
4,281,66,14
4,281,22,18
4,281,100,11
4,281,16,14
4,281,35,20
4,281,98,11
4,281,40,16
4,281,33,13
4,281,13,15
4,281,17,10
4,281,41,11
4,281,67,19
4,281,34,16
4,291,58,15
4,291,93,13
4,291,20,17
4,291,63,18
4,291,33,18
4,291,86,15
4,291,48,19
4,291,29,15
4,291,46,19
4,291,94,13
4,291,38,17
4,291,67,11
4,291,89,19
4,291,52,15
4,291,81,17
4,291,26,13
4,291,90,15
4,291,13,11
4,291,28,18
4,291,82,13
4,291,50,15
4,291,29,18
4,291,14,13
4,291,72,15
4,291,52,16
4,291,71,14
4,291,28,11
4,291,62,11
4,291,10,16
4,291,43,14
4,291,99,16
4,291,31,17
4,291,48,16
4,291,14,17
4,291,10,20
4,291,90,19
4,291,10,16
4,291,91,14
4,291,45,20
4,291,49,17
4,291,25,18
4,291,62,16
4,291,20,14
4,291,23,14
4,291,20,11
4,291,76,13
4,291,25,17
4,291,11,12
4,291,14,13
4,291,10,19
4,291,23,19
4,291,23,15
4,291,71,16
4,291,11,13
4,291,78,11
4,291,26,16
4,291,19,17
4,291,65,11
4,291,35,17
4,291,66,18
4,291,24,16
4,291,37,15
4,291,45,14
4,291,18,13
4,291,66,17
4,291,30,13
4,291,12,15
4,291,83,16
4,291,61,13
4,291,40,18
4,291,42,14
4,291,42,13
4,291,22,12
4,291,52,10
4,291,56,16
4,291,56,13
4,291,63,18
4,291,26,19
4,291,46,10
4,291,100,11
4,291,18,16
5,1,79,12
5,1,62,19
5,1,65,19
5,1,49,19
5,1,59,16
5,1,63,15
5,1,48,11
5,1,98,11
5,1,57,18
5,11,84,18
5,11,56,10
5,11,32,13
5,11,71,14
5,11,22,20
5,11,16,17
5,11,79,19
5,11,59,13
5,11,45,20
5,11,20,13
5,11,24,19
5,11,79,18
5,11,60,18
5,11,31,12
5,11,41,15
5,11,16,15
5,11,81,12
5,11,72,10
5,11,14,15
5,11,81,19
5,11,66,19
5,11,62,11
5,11,88,15
5,11,80,12
5,11,84,13
5,11,16,20
5,11,94,10
5,11,52,16
5,11,56,14
5,11,63,14
5,11,53,15
5,11,16,10
5,11,31,14
5,11,89,14
5,11,74,10
5,11,97,18
5,11,14,18
5,11,49,13
5,11,43,15
5,11,14,15
5,11,62,15
5,11,68,10
5,11,58,20
5,11,91,18
5,11,99,12
5,11,16,13
5,11,53,20
5,11,35,13
5,11,63,20
5,11,61,15
5,11,59,11
5,11,80,16
5,11,71,12
5,11,34,16
5,11,83,16
5,11,76,20
5,11,74,10
5,11,26,12
5,11,30,12
5,11,31,16
5,11,19,10
5,11,99,12
5,11,30,19
5,11,97,20
5,11,71,10
5,11,28,14
5,11,48,18
5,11,17,15
5,11,36,15
5,21,73,17
5,21,72,14
5,21,69,16
5,21,22,10
5,21,68,19
5,21,32,16
5,21,51,10
5,21,42,11
5,21,43,14
5,21,26,18
5,21,41,13
5,21,14,14
5,21,90,17
5,21,29,18
5,21,91,17
5,21,30,18
5,21,12,14
5,21,67,13
5,21,67,17
5,21,100,12
5,21,53,19
5,21,89,19
5,21,61,20
5,21,95,16
5,21,46,10
5,21,49,14
5,21,32,13
5,21,55,14
5,21,51,17
5,21,48,10
5,21,22,18
5,21,78,16
5,21,59,16
5,21,52,15
5,21,54,15
5,21,56,11
5,21,89,16
5,21,16,14
5,21,42,10
5,21,56,19
5,21,13,13
5,21,51,19
5,21,56,17
5,21,96,13
5,21,75,15
5,21,20,19
5,21,51,12
5,21,69,17
5,21,19,16
5,21,46,11
5,21,96,17
5,21,60,18
5,21,64,16
5,21,43,18
5,21,79,16
5,21,42,17
5,21,57,12
5,21,28,15
5,21,51,16
5,21,69,14
5,21,91,10
5,21,69,14
5,21,94,19
5,21,74,19
5,21,81,10
5,21,60,13
5,21,14,16
5,21,60,12
5,21,35,16
5,21,38,11
5,21,100,12
5,21,61,13
5,31,93,19
5,31,23,19
5,31,34,12
5,31,85,10
5,31,16,11
5,31,18,13
5,31,25,15
5,31,93,18
5,31,74,12
5,31,34,10
5,31,48,19
5,31,96,16
5,31,10,17
5,31,16,16
5,31,57,15
5,31,23,12
5,31,39,13
5,31,63,16
5,31,14,20
5,31,80,11
5,31,12,12
5,31,80,19
5,31,34,12
5,31,42,20
5,31,89,19
5,31,25,18
5,31,64,14
5,31,39,19
5,31,29,13
5,31,40,20
5,31,63,13
5,31,44,17
5,31,87,14
5,31,73,13
5,31,10,16
5,31,64,18
5,31,34,13
5,31,30,20
5,31,70,12
5,31,63,12
5,31,76,16
