id,time,latitude,longitude
180,42,30.653114,104.050917
180,52,30.652986,104.051738
180,62,30.652827,104.05238
180,72,30.652685,104.052849
180,82,30.652415,104.053527
180,92,30.652269,104.053836
180,102,30.652027,104.054258
180,113,30.651729,104.054626
180,123,30.651436,104.054875
180,133,30.651075,104.055201
180,143,30.650558,104.055702
180,153,30.650031,104.05622
180,163,30.649676,104.056638
180,174,30.649261,104.057158
180,184,30.648763,104.057859
180,192,30.648533,104.058615
180,202,30.648343,104.059579
180,212,30.648252,104.059924
180,222,30.648217,104.059946
180,233,30.648218,104.059958
180,243,30.648225,104.059979
180,253,30.648215,104.060006
180,263,30.647925,104.060476
180,273,30.647619,104.061133
180,283,30.647393,104.061897
180,293,30.647354,104.062867
181,3,30.649042,104.067089
181,13,30.649535,104.066926
181,23,30.650256,104.067406
181,33,30.651196,104.068023
181,43,30.651837,104.068375
181,54,30.651958,104.068495
181,64,30.651956,104.068485
181,74,30.651968,104.068488
181,84,30.65201,104.068465
181,94,30.65203,104.068465
181,104,30.652036,104.068478
181,114,30.652046,104.06848
181,125,30.652085,104.068563
181,135,30.65266,104.068979
181,145,30.653207,104.069397
181,155,30.654122,104.070125
181,163,30.654869,104.070656
181,173,30.655526,104.070949
181,183,30.655527,104.070941
181,193,30.655549,104.070927
181,204,30.655584,104.070919
181,214,30.655573,104.070926
181,224,30.655581,104.07092
181,234,30.655589,104.070906
181,244,30.655594,104.070891
181,254,30.655937,104.071108
181,282,30.656487,104.071415
181,290,30.656454,104.071449
181,300,30.656422,104.071472
182,3,30.652721,104.064481
182,13,30.65275,104.064555
182,23,30.65273,104.065
182,33,30.652791,104.065364
182,43,30.65277,104.065387
182,53,30.652747,104.065417
182,63,30.652735,104.065635
182,73,30.65301,104.066082
182,83,30.653832,104.066041
182,93,30.65494,104.066017
182,103,30.655987,104.065981
182,113,30.656423,104.066138
182,123,30.656488,104.066504
182,133,30.656535,104.06713
182,143,30.656666,104.06741
182,153,30.656659,104.067418
182,163,30.656649,104.067427
182,173,30.656651,104.067454
182,183,30.656804,104.067517
182,193,30.656846,104.067517
182,203,30.656883,104.067522
182,214,30.657023,104.067513
182,224,30.657379,104.067493
182,234,30.657777,104.067463
182,244,30.658322,104.067455
182,254,30.658775,104.067467
182,264,30.659398,104.067467
182,274,30.660183,104.067334
182,284,30.660928,104.066793
182,294,30.66175,104.066177
183,8,30.651575,104.065808
183,18,30.651283,104.06587
183,28,30.650408,104.065882
183,38,30.649611,104.065906
183,48,30.648677,104.065903
183,58,30.647928,104.065948
183,68,30.647815,104.065974
183,78,30.647834,104.065984
183,89,30.647857,104.065993
183,99,30.647865,104.065997
183,109,30.647877,104.066
183,119,30.647728,104.065997
183,129,30.647554,104.065425
183,139,30.647519,104.064348
183,149,30.647464,104.063619
183,159,30.647446,104.063351
183,169,30.647441,104.062874
183,180,30.647432,104.062454
183,190,30.647433,104.062357
183,200,30.64744,104.062336
183,210,30.647449,104.062316
183,218,30.647449,104.062317
183,228,30.647446,104.062309
183,238,30.647444,104.062304
183,248,30.647441,104.062304
183,258,30.647441,104.062157
183,269,30.647572,104.061513
183,279,30.647796,104.06107
183,289,30.648342,104.061299
183,299,30.649175,104.061935
184,0,30.656047,104.065781
184,10,30.655524,104.065772
184,20,30.654674,104.065776
184,30,30.654016,104.065744
184,47,30.653978,104.065792
184,71,30.65393,104.065825
184,79,30.653922,104.065826
184,89,30.653908,104.065833
184,99,30.653827,104.065861
184,109,30.653173,104.065951
184,119,30.652334,104.065944
184,129,30.651569,104.065909
184,140,30.650995,104.065956
184,150,30.650408,104.065964
184,160,30.649882,104.06596
184,170,30.649326,104.065953
184,180,30.64923,104.065958
184,190,30.648818,104.065974
184,200,30.648128,104.06601
184,210,30.647172,104.066031
184,221,30.646535,104.066026
184,231,30.646288,104.065955
184,241,30.646405,104.065396
184,299,30.646421,104.065094
185,7,30.658454,104.070893
185,17,30.657716,104.070939
185,28,30.656638,104.070951
185,38,30.65634,104.070953
185,48,30.656187,104.070967
185,56,30.656157,104.070977
185,66,30.656131,104.071033
185,76,30.656117,104.071054
185,86,30.655854,104.071091
185,96,30.65544,104.070982
185,107,30.655054,104.070806
185,117,30.654674,104.070577
185,127,30.654644,104.070225
185,137,30.654707,104.069517
185,147,30.654719,104.06903
185,157,30.654752,104.068373
185,167,30.654812,104.067782
185,178,30.654803,104.067069
185,188,30.654693,104.066486
185,198,30.654975,104.066217
185,208,30.655626,104.066199
185,218,30.655801,104.06615
185,228,30.655819,104.066122
185,236,30.655865,104.066106
185,247,30.65609,104.066091
185,257,30.656175,104.066105
185,267,30.656317,104.066152
185,277,30.656415,104.066644
185,287,30.656448,104.067611
185,297,30.656505,104.068653
186,5,30.658778,104.064119
186,15,30.658596,104.064156
186,25,30.658509,104.064153
186,35,30.65845,104.063897
186,45,30.658419,104.063419
186,55,30.658387,104.062857
186,65,30.658352,104.062303
186,75,30.658359,104.06219
186,86,30.658343,104.062179
186,96,30.65833,104.062178
186,106,30.658324,104.062068
186,116,30.658285,104.061491
186,126,30.658284,104.061171
186,136,30.658309,104.061067
186,146,30.658282,104.0606
186,156,30.658262,104.059695
186,166,30.658282,104.058732
186,176,30.658628,104.05811
186,186,30.658963,104.057742
186,196,30.659046,104.057646
186,206,30.659063,104.057619
186,216,30.659067,104.057583
186,226,30.659069,104.057563
186,236,30.659073,104.057565
186,246,30.659074,104.057566
186,256,30.659129,104.057508
186,266,30.65942,104.057243
186,276,30.659914,104.056751
186,286,30.660211,104.056462
186,296,30.660616,104.056443
187,17,30.652173,104.063829
187,20,30.652259,104.063837
187,42,30.652703,104.063517
187,73,30.653474,104.061875
187,98,30.654079,104.061055
187,102,30.654373,104.060939
187,104,30.654571,104.060964
187,107,30.654881,104.060942
187,140,30.659162,104.060953
187,161,30.661517,104.060762
187,163,30.65752,104.061029
187,169,30.662211,104.060834
187,185,30.663259,104.060688
187,187,30.663386,104.060693
187,189,30.663519,104.0607
187,191,30.663666,104.0607
187,205,30.664963,104.060588
187,206,30.665056,104.06059
187,209,30.665384,104.06059
187,212,30.665741,104.06058
187,243,30.667952,104.060524
187,252,30.668617,104.060496
187,257,30.668949,104.060522
187,271,30.669002,104.060592
187,277,30.669299,104.06057
187,281,30.669509,104.06052
187,282,30.669551,104.060525
187,293,30.670103,104.060512
188,2,30.654425,104.053632
188,12,30.655281,104.054337
188,22,30.656301,104.055032
188,32,30.657638,104.055458
188,42,30.658777,104.055806
188,52,30.659513,104.05608
188,60,30.659615,104.056095
188,71,30.659613,104.056101
188,81,30.659609,104.056097
188,91,30.659603,104.0561
188,101,30.659601,104.056101
188,111,30.659605,104.056098
188,121,30.659614,104.056083
188,131,30.659618,104.056068
188,141,30.659621,104.056062
188,152,30.659613,104.056062
188,162,30.659805,104.056132
188,172,30.660374,104.056387
188,182,30.660827,104.056626
188,192,30.661574,104.056909
188,202,30.66266,104.056911
188,212,30.663075,104.056263
188,223,30.663936,104.056179
188,233,30.664637,104.056104
188,243,30.665202,104.055847
188,251,30.665422,104.055353
188,261,30.665843,104.054599
188,271,30.666217,104.053703
188,282,30.666624,104.052842
188,292,30.666756,104.05254
189,23,30.673457,104.046521
189,33,30.672761,104.047711
189,43,30.672111,104.048959
189,53,30.671626,104.049838
189,63,30.671089,104.050852
189,73,30.670954,104.051113
189,84,30.670911,104.051105
189,94,30.670779,104.051326
189,104,30.670413,104.05218
189,114,30.669833,104.05343
189,124,30.6692,104.054748
189,134,30.668785,104.05564
189,145,30.668753,104.05564
189,155,30.668731,104.055647
189,163,30.668718,104.055651
189,173,30.668694,104.055656
189,183,30.668656,104.055715
189,193,30.668384,104.056334
189,204,30.667739,104.057713
189,214,30.667318,104.058795
189,224,30.667038,104.05953
189,234,30.666877,104.060025
189,244,30.666848,104.060603
189,254,30.666912,104.061355
189,264,30.666931,104.061995
189,275,30.666869,104.062224
189,285,30.666245,104.062263
189,295,30.665687,104.062237
190,6,30.66638,104.0561
190,16,30.667082,104.056163
190,26,30.66801,104.056224
190,36,30.668436,104.056293
190,46,30.66879,104.05632
190,55,30.669564,104.056468
190,65,30.670465,104.056739
190,75,30.671295,104.057141
190,85,30.671633,104.05733
190,95,30.671647,104.057341
190,105,30.671656,104.057347
190,115,30.67167,104.057359
190,125,30.671701,104.057347
190,135,30.672007,104.057514
190,145,30.672444,104.057765
190,155,30.672979,104.058088
190,165,30.673491,104.058499
190,176,30.674075,104.05894
190,186,30.674698,104.059433
190,196,30.675381,104.059992
190,206,30.675321,104.060265
190,216,30.674499,104.060273
190,240,30.673886,104.060256
190,261,30.673859,104.060359
190,269,30.6738,104.060387
190,279,30.673171,104.060399
190,289,30.672785,104.060351
190,299,30.672338,104.060325
191,2,30.649202,104.057365
191,13,30.649917,104.056471
191,23,30.65055,104.055844
191,33,30.651181,104.055257
191,43,30.651483,104.054959
191,53,30.65168,104.054733
191,61,30.651876,104.054509
191,71,30.651888,104.054508
191,81,30.65189,104.054505
191,92,30.65191,104.054478
191,102,30.65204,104.054334
191,112,30.652331,104.053908
191,122,30.652378,104.053816
191,132,30.652376,104.053816
191,142,30.652376,104.05382
191,152,30.652368,104.05381
191,162,30.652361,104.053795
191,172,30.65236,104.053793
191,183,30.652493,104.053522
191,193,30.652662,104.053134
191,203,30.652794,104.052728
191,213,30.652968,104.051941
191,223,30.653147,104.050587
191,233,30.653339,104.049307
191,243,30.653905,104.047939
191,253,30.65478,104.04696
191,264,30.655633,104.046457
191,274,30.656451,104.045959
192,4,30.652878,104.066373
192,14,30.652904,104.066244
192,24,30.652885,104.066244
192,34,30.652807,104.06627
192,44,30.652754,104.066194
192,55,30.652323,104.065842
192,65,30.651308,104.065839
192,75,30.649931,104.065874
192,85,30.648651,104.065934
192,95,30.648056,104.065964
192,105,30.648018,104.065964
192,115,30.648006,104.06597
192,125,30.647675,104.065989
192,135,30.647055,104.06599
192,146,30.646446,104.065996
192,156,30.646329,104.065882
192,180,30.646407,104.065471
192,199,30.646474,104.064904
192,220,30.646563,104.064015
192,244,30.646551,104.062578
192,254,30.646527,104.061543
192,262,30.646415,104.061227
192,283,30.646268,104.060208
192,293,30.646284,104.060195
193,9,30.652465,104.06832
193,19,30.652562,104.069027
193,29,30.653176,104.06962
193,39,30.653656,104.069999
193,49,30.653697,104.070098
193,59,30.65373,104.070104
193,70,30.65377,104.07013
193,78,30.65375,104.070111
193,88,30.653801,104.070062
193,98,30.654156,104.070378
193,108,30.654752,104.070773
193,118,30.655455,104.071037
193,128,30.656088,104.071219
193,139,30.657265,104.071237
193,149,30.657587,104.071226
193,159,30.657593,104.071223
193,169,30.6576,104.071222
193,179,30.657611,104.071219
193,189,30.658113,104.071199
193,199,30.658575,104.071173
193,210,30.659302,104.07113
193,220,30.660114,104.071085
193,230,30.661186,104.071036
193,240,30.662235,104.070941
193,248,30.662839,104.070905
193,258,30.663097,104.070906
193,268,30.663073,104.070915
193,279,30.663062,104.070904
193,289,30.663658,104.070932
193,299,30.664603,104.070909
194,6,30.656657,104.070908
194,16,30.656222,104.070949
194,26,30.656158,104.070979
194,36,30.656111,104.070997
194,46,30.656067,104.071008
194,56,30.656033,104.07102
194,67,30.655998,104.071019
194,77,30.655791,104.070991
194,87,30.655291,104.070824
194,97,30.654737,104.070575
194,107,30.654308,104.070247
194,117,30.653465,104.069568
194,127,30.65303,104.069195
194,137,30.65286,104.068515
194,148,30.652888,104.067492
194,158,30.652869,104.067404
194,168,30.652875,104.06739
194,178,30.652877,104.067389
194,188,30.65288,104.067309
194,196,30.652903,104.066821
194,206,30.653018,104.065927
194,217,30.653005,104.06518
194,227,30.652976,104.065043
194,237,30.652933,104.064819
194,247,30.652939,104.064612
194,257,30.652921,104.0644
194,267,30.652669,104.063831
194,277,30.651796,104.063326
194,287,30.650755,104.062597
194,298,30.649915,104.062006
195,1,30.666737,104.052105
195,11,30.666775,104.05211
195,21,30.666809,104.052118
195,32,30.667161,104.051885
195,42,30.66743,104.051334
195,52,30.667657,104.050839
195,62,30.668075,104.049969
195,72,30.668251,104.049378
195,82,30.668325,104.049205
195,92,30.668705,104.048696
195,102,30.669593,104.048553
195,112,30.670578,104.048375
195,123,30.671272,104.048262
195,133,30.671994,104.048149
195,143,30.672133,104.048114
195,153,30.672147,104.048112
195,163,30.672154,104.048114
195,173,30.67216,104.048109
195,183,30.672156,104.048094
195,193,30.672145,104.048095
195,201,30.672142,104.0481
195,211,30.672139,104.048095
195,221,30.672135,104.048087
195,232,30.672376,104.048086
195,242,30.672781,104.048179
195,252,30.673198,104.048394
195,262,30.673725,104.048709
195,272,30.674055,104.048892
195,282,30.674359,104.049115
195,292,30.674691,104.049456
196,5,30.654886,104.069169
196,15,30.65489,104.069223
196,26,30.654903,104.069318
196,36,30.654876,104.06979
196,46,30.654727,104.070112
196,56,30.654376,104.070041
196,66,30.653747,104.069637
196,76,30.653263,104.069368
196,87,30.653184,104.069388
196,107,30.652815,104.069196
196,115,30.652475,104.069083
196,125,30.652241,104.069397
196,135,30.651523,104.070223
196,146,30.651013,104.070871
196,156,30.650388,104.071679
196,166,30.649619,104.072606
196,176,30.649146,104.073347
196,186,30.648984,104.073643
196,196,30.648887,104.073848
196,206,30.648878,104.073877
196,217,30.648877,104.073893
196,227,30.648869,104.073894
196,237,30.648782,104.07405
196,247,30.648681,104.074576
196,257,30.648627,104.074702
197,3,30.671414,104.067241
197,13,30.671555,104.067368
197,21,30.671547,104.067429
197,32,30.671553,104.067454
197,42,30.671564,104.067448
197,52,30.671566,104.067464
197,62,30.671565,104.067473
197,72,30.671933,104.067721
197,82,30.672629,104.068178
197,92,30.673358,104.068746
197,102,30.674143,104.069303
197,113,30.674955,104.069916
197,123,30.675531,104.070343
197,133,30.675359,104.070844
197,143,30.675082,104.071348
197,153,30.674745,104.071861
197,163,30.674348,104.072569
197,173,30.674045,104.073284
197,183,30.673877,104.07353
197,193,30.673867,104.073535
197,209,30.673663,104.073999
197,228,30.673331,104.074626
197,236,30.673116,104.075042
197,246,30.672811,104.075595
197,255,30.672699,104.075817
197,286,30.67266,104.075811
197,296,30.672629,104.075793
198,8,30.670974,104.051843
198,18,30.670963,104.05183
198,28,30.670959,104.051818
198,36,30.670958,104.051805
198,46,30.670425,104.051756
198,56,30.669552,104.051954
198,66,30.668647,104.052184
198,77,30.667734,104.052222
198,87,30.667287,104.052164
198,97,30.667247,104.052191
198,107,30.667212,104.052204
198,117,30.667183,104.052219
198,127,30.667177,104.052237
198,137,30.667174,104.052247
198,147,30.666722,104.052068
198,157,30.666259,104.051875
198,167,30.665356,104.051541
198,178,30.664368,104.051422
198,188,30.663786,104.051202
198,198,30.663213,104.050877
198,221,30.662735,104.050656
198,230,30.662262,104.050391
198,240,30.661894,104.050154
198,250,30.661832,104.049596
198,260,30.66225,104.048644
198,270,30.662536,104.04797
198,280,30.662759,104.047507
198,290,30.662994,104.04695
198,300,30.663307,104.04629
199,9,30.658983,104.057837
199,19,30.658983,104.057837
199,29,30.658983,104.057837
199,39,30.658985,104.057844
199,49,30.659174,104.057652
199,60,30.659436,104.057344
199,68,30.65976,104.056988
199,78,30.660087,104.056649
199,88,30.660545,104.05603
199,98,30.660938,104.05477
199,108,30.660905,104.05348
199,118,30.660892,104.05325
199,129,30.660892,104.05325
199,139,30.660878,104.053237
199,149,30.660877,104.052899
199,159,30.660967,104.052002
199,169,30.661313,104.050809
199,179,30.661684,104.049717
199,190,30.66227,104.048429
199,200,30.662463,104.048027
199,210,30.662465,104.04802
199,220,30.662465,104.04802
199,230,30.662465,104.04802
199,238,30.662525,104.047907
199,248,30.662687,104.04757
199,259,30.663088,104.046755
199,269,30.66357,104.045839
200,4,30.659508,104.057228
200,14,30.65951,104.057234
200,24,30.659509,104.057231
200,34,30.659706,104.057015
200,42,30.659914,104.056788
200,53,30.660238,104.056438
200,63,30.660648,104.055786
200,73,30.660925,104.054734
200,83,30.660901,104.053587
200,93,30.660898,104.052527
200,104,30.661183,104.051302
200,114,30.661438,104.050607
200,124,30.66144,104.050588
200,134,30.661438,104.050592
200,144,30.661468,104.05048
200,154,30.661677,104.049806
200,164,30.662107,104.048806
200,175,30.662607,104.047699
200,185,30.662677,104.047569
200,193,30.662678,104.047572
200,203,30.662672,104.047559
200,213,30.662672,104.047556
200,223,30.662671,104.047555
200,233,30.662729,104.047452
200,244,30.6631,104.0467
201,6,30.67235,104.05766
201,16,30.672364,104.057673
201,26,30.672363,104.057673
201,36,30.672353,104.057667
201,46,30.672345,104.057663
201,56,30.672347,104.05766
201,67,30.672349,104.057662
201,77,30.672351,104.057659
201,87,30.672348,104.057657
201,97,30.672342,104.057658
201,105,30.672342,104.057657
201,115,30.672457,104.057717
201,126,30.672664,104.057817
201,136,30.67266,104.057819
201,146,30.672662,104.057819
201,156,30.672663,104.057819
201,166,30.672837,104.057672
201,176,30.673279,104.056752
201,186,30.673863,104.055512
201,197,30.674462,104.054409
201,207,30.674577,104.054176
201,217,30.674577,104.054176
201,227,30.674576,104.054168
201,237,30.674569,104.054164
201,247,30.674565,104.054169
201,257,30.674627,104.054051
201,267,30.674964,104.053356
201,277,30.675501,104.052478
201,288,30.676119,104.051545
202,1,30.668856,104.060493
202,11,30.668913,104.060471
202,21,30.668911,104.060459
202,32,30.668912,104.060456
202,42,30.669043,104.060408
202,52,30.669553,104.060396
202,62,30.669713,104.060436
202,72,30.669664,104.060443
202,82,30.669656,104.060462
202,92,30.669725,104.060471
202,102,30.670259,104.060438
202,113,30.670968,104.060409
202,123,30.671241,104.060981
202,133,30.670715,104.062183
202,143,30.670131,104.063436
202,153,30.669734,104.064345
202,163,30.669713,104.064356
202,173,30.669728,104.064341
202,181,30.669737,104.064342
202,191,30.669751,104.064355
202,201,30.669531,104.064841
202,212,30.669339,104.065415
202,222,30.669714,104.065872
202,232,30.670095,104.066153
202,242,30.67011,104.066142
202,252,30.670139,104.066131
202,262,30.670139,104.066141
202,272,30.670364,104.066295
202,282,30.671132,104.066848
202,293,30.671984,104.067519
203,9,30.664012,104.060587
203,19,30.664753,104.060617
203,29,30.664873,104.060956
203,39,30.665151,104.06109
203,49,30.66527,104.061503
203,59,30.665313,104.06191
203,69,30.66542,104.062168
203,79,30.665433,104.062295
203,90,30.665434,104.062338
203,100,30.665427,104.062343
203,110,30.665325,104.062538
203,120,30.665369,104.063124
203,130,30.665388,104.063828
203,140,30.665378,104.064684
203,150,30.66539,104.065101
203,160,30.665482,104.065066
203,168,30.665532,104.065051
203,179,30.665562,104.065122
203,189,30.665563,104.065182
203,199,30.665566,104.06519
203,209,30.665568,104.065209
203,219,30.665573,104.065259
203,229,30.665594,104.065256
203,239,30.665578,104.065298
203,249,30.665558,104.065653
203,259,30.665626,104.065929
203,270,30.665748,104.066703
203,280,30.665666,104.067596
203,290,30.665584,104.068473
203,300,30.665785,104.068738
204,0,30.670921,104.074925
204,10,30.670896,104.074837
204,20,30.670534,104.074562
204,30,30.670467,104.074519
204,40,30.670315,104.074429
204,51,30.669831,104.074094
204,61,30.6691,104.073614
204,69,30.668647,104.073311
204,79,30.668389,104.072924
204,89,30.668615,104.07229
204,99,30.66882,104.071718
204,109,30.669099,104.07114
204,120,30.669187,104.070411
204,130,30.669439,104.069171
204,140,30.669639,104.068122
204,150,30.670036,104.067294
204,160,30.670279,104.066916
204,170,30.670286,104.066874
204,180,30.670247,104.066823
204,191,30.67022,104.066777
204,201,30.670246,104.066763
204,211,30.67031,104.06669
204,221,30.670553,104.066306
204,231,30.670503,104.066067
204,241,30.670121,104.0658
204,251,30.669754,104.065386
204,259,30.669558,104.065194
204,277,30.669554,104.064995
204,288,30.669604,104.064729
204,296,30.669821,104.06414
205,9,30.670105,104.063412
205,19,30.669606,104.064408
205,29,30.669362,104.064973
205,39,30.66921,104.065206
205,49,30.669651,104.065985
205,59,30.670098,104.06633
205,70,30.670165,104.066422
205,80,30.67014,104.066465
205,88,30.670086,104.066533
205,98,30.670148,104.066628
205,108,30.670992,104.067132
205,118,30.671926,104.067813
205,128,30.672229,104.068385
205,139,30.671806,104.069475
205,149,30.671422,104.070322
205,159,30.671378,104.070438
205,169,30.671377,104.070439
205,179,30.67138,104.070441
205,189,30.671095,104.071045
205,200,30.670381,104.072577
205,210,30.669972,104.073422
205,220,30.66984,104.073601
205,230,30.66981,104.073591
205,240,30.669792,104.073568
205,248,30.669788,104.073556
205,259,30.66978,104.073528
205,269,30.669664,104.073813
205,279,30.669365,104.074575
205,289,30.668854,104.075682
206,7,30.673105,104.066907
206,17,30.673044,104.067045
206,27,30.672891,104.067317
206,37,30.672874,104.067403
206,45,30.672881,104.067399
206,55,30.672878,104.067399
206,65,30.672874,104.067403
206,76,30.672888,104.067438
206,86,30.672894,104.067465
206,96,30.672909,104.067479
206,106,30.672915,104.067491
206,116,30.672927,104.067508
206,126,30.672924,104.067513
206,136,30.672855,104.067598
206,146,30.67251,104.068251
206,156,30.672115,104.069191
206,167,30.671702,104.069954
206,177,30.67167,104.070177
206,187,30.671691,104.070244
206,197,30.67167,104.070404
206,207,30.671258,104.07096
206,217,30.670926,104.071379
206,236,30.670897,104.071365
206,244,30.670902,104.07142
206,254,30.670956,104.071457
206,264,30.670675,104.072099
206,274,30.670525,104.072456
206,284,30.670539,104.072499
206,295,30.670512,104.072533
207,6,30.671244,104.070546
207,16,30.670621,104.070813
207,26,30.669725,104.070767
207,36,30.669002,104.070721
207,46,30.668097,104.070619
207,56,30.667911,104.07059
207,66,30.667784,104.07055
207,76,30.667624,104.070527
207,86,30.66716,104.070681
207,96,30.667061,104.070873
207,106,30.666972,104.071662
207,116,30.666474,104.072679
207,126,30.66596,104.073673
207,136,30.665299,104.073357
207,146,30.664901,104.072964
207,156,30.664375,104.072694
207,166,30.663996,104.072582
207,176,30.663488,104.072384
207,193,30.663301,104.072312
207,206,30.663296,104.072282
207,214,30.663289,104.072269
207,224,30.663137,104.072306
207,234,30.662419,104.072331
207,244,30.66168,104.072313
207,254,30.660994,104.072192
207,264,30.660448,104.072265
207,274,30.660286,104.072453
207,284,30.660239,104.072872
207,294,30.660184,104.07291
208,6,30.657172,104.054881
208,16,30.656692,104.054838
208,27,30.656127,104.054703
208,37,30.656725,104.055008
208,47,30.657794,104.055382
208,57,30.658566,104.055654
208,67,30.659131,104.055853
208,77,30.659515,104.056013
208,88,30.659526,104.056016
208,98,30.65952,104.056019
208,108,30.659513,104.056031
208,118,30.659631,104.056074
208,126,30.659636,104.05607
208,136,30.659634,104.05607
208,146,30.659639,104.056075
208,157,30.65969,104.056094
208,167,30.660168,104.056276
208,177,30.660635,104.05648
208,187,30.661031,104.056707
208,197,30.66169,104.056854
208,207,30.662513,104.056938
208,217,30.662953,104.056484
208,227,30.663532,104.056252
208,237,30.664191,104.056203
208,248,30.665032,104.056156
208,258,30.665985,104.056108
208,268,30.666738,104.056119
208,278,30.667113,104.056154
208,288,30.66725,104.056156
208,298,30.667512,104.056166
209,6,30.659442,104.057256
209,16,30.659454,104.057258
209,26,30.659452,104.057252
209,36,30.659652,104.057035
209,46,30.659794,104.056874
209,56,30.660028,104.056644
209,66,30.660171,104.056513
209,77,30.6603,104.056405
209,87,30.6606,104.056398
209,95,30.661093,104.056711
209,105,30.661894,104.056838
209,115,30.662677,104.056901
209,125,30.663082,104.056282
209,135,30.663944,104.056186
209,145,30.664774,104.056089
209,156,30.665083,104.055968
209,166,30.665286,104.055695
209,176,30.665473,104.055189
209,186,30.665733,104.054701
209,196,30.666018,104.053995
209,206,30.666326,104.053406
209,216,30.666489,104.053103
209,226,30.666654,104.052784
209,236,30.666751,104.05252
209,247,30.667024,104.051963
209,257,30.667342,104.051266
209,267,30.667662,104.050616
209,277,30.667776,104.050342
209,287,30.667889,104.049992
209,297,30.668076,104.049645
210,2,30.669099,104.056145
210,13,30.669099,104.056145
210,23,30.669099,104.056145
210,32,30.668201,104.056451
210,42,30.66791,104.057262
210,52,30.667185,104.059235
210,63,30.666832,104.06021
210,71,30.666692,104.060316
210,81,30.66654,104.06029
210,91,30.665894,104.060351
210,101,30.665425,104.060394
210,111,30.665185,104.060424
210,121,30.664827,104.060486
210,132,30.664286,104.060507
210,142,30.663923,104.06052
210,152,30.663257,104.060526
210,162,30.662455,104.060549
210,172,30.661657,104.06057
210,182,30.660885,104.0606
210,192,30.659564,104.060634
210,203,30.658785,104.060643
210,213,30.658785,104.060643
210,224,30.658785,104.060643
210,232,30.658785,104.060643
210,241,30.653471,104.061912
210,251,30.652924,104.063023
210,262,30.65279,104.063444
210,272,30.652812,104.063463
210,282,30.652838,104.063477
210,292,30.652782,104.063628
211,8,30.661151,104.050809
211,23,30.660888,104.051708
211,39,30.660411,104.051616
211,47,30.66001,104.051321
211,57,30.659346,104.050791
211,67,30.658744,104.050796
211,77,30.658332,104.051575
211,87,30.65823,104.05229
211,97,30.657833,104.052962
211,108,30.657363,104.054194
211,118,30.657006,104.054954
211,128,30.656139,104.054615
211,138,30.655143,104.053988
211,148,30.65429,104.053376
211,158,30.653664,104.052985
211,168,30.653088,104.052533
211,179,30.65308,104.052522
211,189,30.653092,104.052509
211,199,30.653104,104.052501
211,209,30.653104,104.052504
211,219,30.65313,104.052499
211,227,30.653135,104.052499
211,237,30.653147,104.052475
211,247,30.652825,104.052177
211,258,30.652509,104.051874
211,268,30.652067,104.050977
211,278,30.651785,104.049663
211,288,30.651849,104.048221
211,298,30.65183,104.047318
212,25,30.65613,104.066037
212,34,30.656277,104.066096
212,44,30.656284,104.066108
212,54,30.656285,104.066106
212,64,30.656288,104.066107
212,73,30.656336,104.066132
212,84,30.656457,104.066657
212,95,30.656683,104.067416
212,105,30.657165,104.067533
212,115,30.657311,104.067531
212,125,30.657345,104.067523
212,135,30.657363,104.067528
212,145,30.657389,104.067521
212,155,30.657397,104.067515
212,166,30.657387,104.067522
212,176,30.65755,104.067514
212,186,30.657656,104.067509
212,196,30.657656,104.0675
212,204,30.657657,104.067496
212,214,30.657886,104.067492
212,224,30.657885,104.067493
212,234,30.65798,104.067486
212,245,30.658346,104.067707
212,255,30.658355,104.068667
212,265,30.658396,104.069662
212,275,30.65842,104.069843
212,285,30.658427,104.069892
212,295,30.658445,104.07011
213,44,30.659485,104.075702
213,54,30.659739,104.075069
213,62,30.659892,104.074599
213,72,30.66008,104.07397
213,82,30.660157,104.073237
213,93,30.660183,104.073085
213,103,30.660166,104.073064
213,113,30.660149,104.073051
213,123,30.660103,104.073053
213,133,30.660056,104.073023
213,143,30.660092,104.072998
213,153,30.660397,104.072926
213,163,30.661218,104.07337
213,174,30.662002,104.07393
213,184,30.662406,104.074179
213,194,30.662681,104.074419
213,204,30.662921,104.074172
213,214,30.663288,104.073271
213,224,30.663645,104.072538
213,234,30.664011,104.072528
213,244,30.664536,104.073025
213,255,30.665354,104.073408
213,265,30.665835,104.07377
213,273,30.665812,104.073841
213,283,30.666026,104.073837
213,293,30.66639,104.073157
214,6,30.650354,104.067547
214,16,30.651011,104.067914
214,26,30.651579,104.068302
214,36,30.651934,104.068521
214,47,30.652022,104.068493
214,57,30.652045,104.068472
214,67,30.652047,104.068481
214,77,30.652033,104.068492
214,87,30.652025,104.068488
214,97,30.652046,104.068471
214,107,30.652082,104.068449
214,118,30.652084,104.068454
214,128,30.652279,104.06861
214,143,30.652944,104.069157
214,153,30.653575,104.069683
214,161,30.654175,104.070142
214,171,30.655052,104.070694
214,181,30.655448,104.070861
214,192,30.655468,104.070855
214,202,30.655475,104.070855
214,212,30.655462,104.07086
214,222,30.655453,104.070867
214,232,30.655446,104.070868
214,242,30.655419,104.07085
214,252,30.655471,104.070869
214,262,30.656157,104.071134
214,272,30.657236,104.071128
214,283,30.657784,104.071114
214,293,30.657803,104.071109
215,8,30.651449,104.070208
215,18,30.650795,104.071125
215,29,30.649957,104.072182
